F361,Laser Physics,The study of lasers as optical instrumentation.
F370,Nuclear and Particle Physics,"The study of matter at atomic and sub-atomic level, and of the structure and behaviour of nuclei."
F380,Acoustics,The study of the propagation and transmission of sound waves
F390,Physics not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Physics categories. To be used sparingly.
F400,Forensic and Archaeological Science,The specifically scientific study of materials involved in investigative procedures. May necessitate the study of chemical processes and other scientific techniques including archaeological sciences.
F410,Forensic Science,"The application of Forensic Science in evaluating evidence in courts of law. The techniques used include fingerprinting (both traditional and genetic), analysis of blood and poison samples, ballistics, etc."
F420,Archaeological Science,Scientific analysis of the material remains of past cultures. Includes an approach to reconstruct and understand the past.
F490,Forensic Science not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Forensic Science categories. To be used sparingly.
F500,Astronomy,"The specifically scientific study of celestial bodies. Includes mathematics, statistics, physics, photography and computing."
F510,Astrophysics,The study of the physical nature of the universe including cosmology and astronomical techniques.
F520,Space and Planetary Sciences,The study of the solar system and evaluation of physical measurements from space.
F521,Space Science,The physical science study of space beyond the solar system.
F522,Planetary Science,The physical science study of the solar system.
F590,Astronomy not elsewhere classified,Miscellaneous grouping for related subjects which do not fit into the other Astronomy categories. To be used sparingly.
F600,Geology,"The study of the origin, history, structure and composition of the Earth. Encourages understanding of environmental problems and includes techniques on searching for mineral resources and other raw materials."
F610,Applied Geology,Topics in geology of commercial or social importance.
F611,Industrial Geology,The study of geological processes of industrial significance.
F612,Engineering Geology,Geological structures and processes in an engineering context.
F620,Mining Geology,Geological topics related to the mining and minerals industry.
F621,Exploration Geology,Aspects related to the exploration for mineral resources.
F630,Geotechnology,The study of the principles and applications of geotechnical engineering.
F631,Marine Geotechnology,The study of geotechnical processes in marine environments.
F640,Earth Science,"The study of the Earth as a unified system; includes Earth resources, surface and crustal processes."
F641,Palaeontology,The study of the fossil record.
