BY0008,Belarusian Academy of Music,BY
BY0009,Belarusian Agragarian Technical University,BY
BY0010,Belarusian Agricultural Academy,BY
BY0011,Belarusian State Economic University,BY
BY0012,Belarusian State Polytechnical Academy,BY
BY0013,Belarusian State Technological University,BY
BY0014,Belarusian State University of Informatics and Radioelectronics,BY
BY0015,Belarusian State University of Transport,BY
BY0016,Belarusian University Culture,BY
BY0017,Brest Polytechnical Institute,BY
BY0018,Brest State University,BY
BY0019,Commanders-Engineering Institute of the Ministry on Extreme Situations of the Republic of Belarus,BY
BY0020,Gomel Co-operative Institute,BY
BY0021,Gomel Francisk Skoryna State University,BY
BY0022,Gomel P. Sukhoy Polytechnical Institute,BY
BY0023,Gomel State Medical Institute,BY
BY0024,Grodno State Agrarian University,BY
BY0025,Grodno State Agricultural Institute,BY
BY0026,Grodno State Medical Institute,BY
BY0027,Grodno State University,BY
BY0028,Grodno Yanka Kupala State University,BY
BY0029,Higher College of Communications,BY
BY0030,Higher Fire - Technical School,BY
BY0031,Institution of National Safety,BY
BY0032,International Sakharov Ecological University,BY
BY0033,International Sakharov Institute of Radioecology,BY
BY0034,Military Academy of the Republic of Belarus,BY
BY0035,Minsk State Higher Flying-Engineering College,BY
BY0036,Minsk State Higher Radio-Engineering College,BY
BY0037,Minsk State Linguistic University,BY
BY0038,Minsk State Medical Institute,BY
BY0039,Mogilev A. Kuleshov State University,BY
BY0040,Mogilev Mechanical-Engineering Institute,BY
BY0041,Mogilev Technological Institute,BY
BY0042,Mozyr State Pedagogical Institute,BY
BY0043,Polotsk State University,BY
BY0044,Vitebsk P.M. Masherov State University,BY
BY0045,Vitebsk State Academy of Veterinary Medicine,BY
BY0046,Vitebsk State Medical Institute,BY
BY0047,Vitebsk State Technological University,BY
BZ0001,"University of the West Indies, Belize",BZ
CA0001,Acadia University,CA
CA0002,Athabasca University,CA
CA0003,Bishop&#39;s University,CA
CA0004,Brandon University,CA
CA0005,Brock University,CA
CA0006,Canadian Mennonite University,CA
CA0007,Cape Breton University,CA
CA0008,Carleton University,CA
CA0009,Concordia University,CA
CA0010,Dalhousie University,CA
CA0011,"Ecole de Technologie Superieure, Universite de Quebec",CA
CA0012,Lakehead University,CA
CA0013,Laurentian University,CA
CA0014,McGill University,CA
CA0015,Memorial University of Newfoundland,CA
CA0016,Mount Allison University,CA
CA0017,Mount Saint Vincent University,CA
CA0018,Queen&#39;s University,CA
CA0019,Royal Military College of Canada,CA
CA0020,Royal Roads University,CA
CA0021,Ryerson University,CA
CA0022,Saint Mary&#39;s University,CA
CA0023,Simon Fraser University,CA
CA0024,St. Francis Xavier University,CA
CA0025,St. Jerome&#39;s University,CA
CA0026,St. Thomas University,CA
CA0027,The Banff Centre,CA
CA0028,Thompson Rivers University,CA
CA0029,Trent University,CA
CA0030,Trinity Western University,CA
CA0031,Universite de Moncton,CA
CA0032,Universit&#233; de Montr&#233;al,CA
CA0033,Universite du Quebec,CA
CA0034,Universite de Sherbrooke,CA
CA0035,Universite Laval,CA
CA0036,Universite Sainte-Anne,CA
CA0037,University of Alberta,CA
CA0038,University of British Columbia,CA
CA0039,University of Calgary,CA
CA0040,University of Guelph,CA
CA0041,"University of King&#39;s College, Halifax",CA
CA0042,University of Lethbridge,CA
CA0043,University of Manitoba,CA
CA0044,University of New Brunswick,CA
CA0045,University of Northern British Columbia,CA
CA0046,University of Ottawa,CA
CA0047,University of Prince Edward Island,CA
CA0048,University of Regina,CA
CA0049,University of Saskatchewan,CA
CA0050,University of Sudbury,CA
CA0051,University of Toronto,CA
CA0052,University of Victoria,CA
CA0053,University of Waterloo,CA
CA0054,University of Western Ontario,CA
CA0055,University of Windsor,CA
CA0056,University of Winnipeg,CA
CA0057,Wilfrid Laurier University,CA
CA0058,York University,CA
CD0001,Universit&#233; Catholique de Bukavu,CD
CD0002,Universit&#233; de Kinshasa,CD
CD0003,Universit&#233; de Kisangani,CD
CD0004,Universit&#233; de Lubumbashi,CD
CD0005,"Universit&#233; Libre des Pays des Grands Lacs, Goma",CD
CH0001,Berner Fachhochschule (BFH),CH
CH0002,&#201;cole Polytechnique F&#233;d&#233;rale de Lausanne (EPFL) (Swiss Federal Institute of Technology Lausanne),CH
CH0003,Eidgen&#246;ssische Technische Hochschule Z&#252;rich (ETHZ) (Swiss Federal Institute of Technology Z&#252;rich),CH
CH0004,Fachhochschule Nordwestschweiz (FHNW),CH
CH0005,Fachhochschule Ostschweiz (FHO),CH
CH0006,Haute &#201;cole Sp&#233;cialis&#233;e de Suisse Occidentale (HES-SO),CH
CH0007,Hochschule Luzern,CH
CH0008,Kalaidos Fachhochschule,CH
CH0009,Scuola Universitaria Professionale della Svizzera Italiana (SUPSI),CH
CH0010,Universit&#224; della Svizzera Italiana (USI),CH
CH0011,Universit&#228;t Basel,CH
CH0012,Universit&#228;t Bern,CH
CH0013,Universit&#228;t Luzern,CH
CH0014,Universit&#228;t St. Gallen,CH
CH0015,Universit&#228;t Z&#252;rich,CH
CH0016,Universit&#233; de Fribourg / Universit&#228;t Freiburg,CH
CH0017,Universit&#233; de Gen&#232;ve,CH
CH0018,Universit&#233; de Lausanne,CH
CH0019,Universit&#233; de Neuch&#226;tel,CH
CH0020,Universities of Applied Science,CH
CH0021,Z&#252;rcher Fachhochschule (ZFH),CH
CL0001,Pontificia Universidad Cat&#243;lica de Chile,CL
CL0002,Pontificia Universidad Cat&#243;lica de Valpara&#237;so,CL
CL0003,Universidad Alberto Hurtado,CL
CL0004,Universidad Arturo Prat,CL
CL0005,Universidad Diego Portales,CL
CL0006,Universidad Finis Terrae,CL
CL0007,Universidad Gabriela Mistral,CL
CL0008,Universidad Mariano Ega&#241;a,CL
CL0009,Universidad Miguel de Cervantes,CL
CL0010,Universidad San Sebasti&#225;n,CL
CL0011,Universidad Santo Tom&#225;s,CL
CL0012,Universidad Academia de Humanismo Cristiano (UAHC),CL
CL0013,Universidad Adolfo Iba&#241;ez,CL
CL0014,Universidad Alonso de Ovalle,CL
CL0015,Universidad Austral de Chile,CL
CL0016,Universidad Aut&#243;noma del Sur,CL
CL0017,Universidad Bolivariana,CL
CL0018,Universidad Cat&#243;lica Cardinal Ra&#250;l Silva Henr&#237;quez (UCSH),CL
CL0019,Universidad Cat&#243;lica de La Sant&#237;sima Concepci&#243;n,CL
CL0020,Universidad Cat&#243;lica de Temuco,CL
CL0021,Universidad Cat&#243;lica del Maule,CL
CL0022,Universidad Cat&#243;lica del Norte,CL
CL0023,Universidad Central de Chile,CL
CL0024,Universidad de Aconcagua,CL
CL0025,Universidad de Antofagasta,CL
CL0026,Universidad de Arte y Ciencias Sociales (ARCIS),CL
CL0027,"Universidad de Artes, Ciencias y Comunicaci&#243;n (UNIACC)",CL
CL0028,Universidad de Atacama,CL
CL0029,Universidad de Chile,CL
CL0030,Universidad de Ciencias de la Inform&#225;tica (UCINF),CL
CL0031,Universidad de Concepci&#243;n (UDEC),CL
CL0032,Universidad de La Frontera,CL
CL0033,Universidad de la Republica,CL
CL0034,Universidad de La Serena,CL
CL0035,Universidad de Las Am&#233;ricas (UDLA),CL
CL0036,Universidad de Los Andes (UANDES),CL
CL0037,Universidad de Los Lagos,CL
CL0038,Universidad de Magallanes,CL
CL0039,Universidad de Playa Ancha,CL
CL0040,Universidad de Puerto Varas,CL
CL0041,Universidad de Rancagua,CL
CL0042,Universidad de Santiago de Chile,CL
CL0043,Universidad de Talca,CL
CL0044,Universidad de Tarapac&#225;,CL
CL0045,Universidad de Valpara&#237;so,CL
CL0046,Universidad de Vi&#241;a del Mar (UVM),CL
CL0047,Universidad del B&#237;o,CL
CL0048,Universidad del Desarrollo de Chile,CL
CL0049,Universidad del Mar,CL
CL0050,Universidad del Pac&#237;fico,CL
CL0051,Universidad Europea de Negocios,CL
CL0052,Universidad Iberoamericana de Ciencias y Tecnolog&#237;a,CL
CL0053,Universidad Internacional SEK,CL
CL0054,Universidad La Rep&#250;blica,CL
CL0055,Universidad Las Condes,CL
CL0056,Universidad Leonardo da Vinci,CL
CL0058,Universidad Mar&#237;tima de Chile,CL
CL0059,Universidad Mayor,CL
CL0060,Universidad Metropolitana de Ciencias de la Educaci&#243;n,CL
CL0061,Universidad Nacional Andres Bello,CL
CL0062,Universidad Real,CL
CL0063,Universidad Regional San Marcos,CL
CL0064,Universidad T&#233;cnica Federico Santa Mar&#237;a,CL
CL0065,Universidad Tecnol&#243;gica P&#233;rez Rosales,CL
CL0066,Universidad Tecnol&#243;gica Metropolitana,CL
CM0001,Universit&#233; de Bu&#233;a,CM
CM0002,Universit&#233; de Douala,CM
CM0003,Universit&#233; de Dschang,CM
CM0004,Universit&#233; de Ngaound&#233;r&#233;,CM
CM0005,Universit&#233; de Yaound&#233; I,CM
CM0006,Universit&#233; de Yaound&#233; II,CM
CN0001,Anhui Agricultural University,CN
CN0002,Anhui Medical University,CN
CN0003,Anhui Normal University,CN
CN0004,Anhui University,CN
CN0005,Anhui University of Finance and Economics,CN
CN0006,Anhui University of Science &#38;Technology,CN
CN0007,Anhui University of Technology,CN
CN0008,Anshan University of Science &#38; Technology,CN
CN0009,Beihang University (formerly Beijing University of Aeronautics &#38; Astronautics),CN
CN0010,Beihua University,CN
CN0011,Beijing (Peking) University,CN
CN0012,Beijing Aeronautics &#38; Astronautics University (Beihang University),CN
CN0013,Beijing Foreign Language Studies University,CN
CN0014,Beijing Foreign Studies University,CN
CN0015,Beijing Forestry University,CN
CN0016,Beijing Information Science and Technology University,CN
CN0017,Beijing Institute of Technology,CN
CN0018,Beijing Jiaotong University,CN
CN0020,Beijing Language and Culture University,CN
CN0021,Beijing Normal University,CN
CN0022,Beijing Science &#38; Technology University,CN
CN0023,Beijing Sport University,CN
CN0024,Beijing Union University,CN
CN0025,Beijing University of Chemical Technology,CN
CN0026,Beijing University of Chinese Medicine,CN
CN0027,Beijing University of Industry &#38; Commerce,CN
CN0028,Beijing University of Posts and Telecommunications,CN
CN0030,Beijing University of Science &#38; Engineering,CN
CN0031,University of Science &#38; Technology Beijing,CN
CN0032,Beijing University of Technology,CN
CN0033,Bohai University,CN
CN0034,Capital Normal University,CN
CN0035,Capital University of Economics &#38; Business,CN
CN0036,Capital University of Medicine,CN
CN0037,Central South University,CN
CN0038,Central South University of Forestry and Technology,CN
CN0039,Chang&#39;an University,CN
CN0040,Changsha University of Science and Technology,CN
CN0041,Chengdu Chinese Medicine University,CN
CN0042,Chengdu University of Science &#38; Technology,CN
CN0043,China Agricultural University,CN
CN0044,China Medical University,CN
CN0045,China Pharmaceutical University,CN
CN0046,China University of Geosciences,CN
CN0048,China University of Mining &#38; Technology,CN
CN0050,China University of Petroleum,CN
CN0051,China University of Political Science &#38; Law,CN
CN0052,China Xiehe University of Medicine,CN
CN0053,Chinese People&#39;s Public Security University,CN
CN0054,Chongqing Jiaotong University,CN
CN0055,Chongqing Medical University,CN
CN0056,Chongqing Normal University,CN
CN0057,Chongqing Technology and Business University,CN
CN0058,Chongqing University,CN
CN0059,Chongqing University of Posts &#38; Telecommunications,CN
CN0060,Civil Aviation University of China,CN
CN0061,Dalian Jiaotong University,CN
CN0062,Dalian Maritime University,CN
CN0063,Dalian Medical University,CN
CN0064,Dalian University,CN
CN0065,Dalian University of Technology,CN
CN0066,Dongbei (North East) Normal University,CN
CN0067,Dongbei (North East) University of Electric Power,CN
CN0068,Dongbei (North East) University of Finance &#38; Economics,CN
CN0069,Dongbei (North-East) Agricultural University,CN
CN0070,Dongbei (North-East) University,CN
CN0071,Donghua University,CN
CN0072,Dongnan (Southeast) University,CN
CN0073,East China Normal University,CN
CN0074,East China University of Science &#38; Technology,CN
CN0076,Fudan University,CN
CN0077,Fujian Medical University,CN
CN0078,Fujian Normal University,CN
CN0079,Fujian of Agriculture and Forestry University,CN
CN0080,Fuzhou University,CN
CN0081,Gansu University of Agriculture,CN
CN0082,Guangdong University of Technology,CN
CN0083,Guangxi Medical University,CN
CN0084,Guangxi Normal University,CN
CN0085,Guangxi University,CN
CN0086,Guangxi University for Nationalities,CN
CN0087,Guangzhou University,CN
CN0088,Guangzhou University of Chinese Medicine,CN
CN0089,Guilin University of Electronic Technology,CN
CN0090,Guizhou Normal University,CN
CN0091,Guizhou University,CN
CN0092,Guizhou University of Technology,CN
CN0093,Hainan Normal University,CN
CN0094,Hainan University,CN
CN0095,Hangzhou Dianzi University,CN
CN0096,Hangzhou Teachers University,CN
CN0097,Harbin Engineering University,CN
CN0098,Harbin Institute of Technology,CN
CN0099,Harbin Medical University,CN
CN0100,Harbin Normal University,CN
CN0101,Harbin University of Commerce,CN
CN0102,Harbin University of Science &#38; Technology,CN
CN0103,Harbin University of Technology,CN
CN0104,Hebei Agricultural University,CN
CN0105,Hebei Normal University,CN
CN0106,Hebei University,CN
CN0107,Hebei University of Economics &#38; Business,CN
CN0108,Hebei University of Engineering,CN
CN0109,Hebei University of Medicine,CN
CN0110,Hebei University of Science &#38; Technology,CN
CN0111,Hebei University of Technology,CN
CN0112,Hefei University of Technology,CN
CN0113,Hehai (Hohai) University,CN
CN0114,Heilongjiang August First Reclamation University,CN
CN0115,Heilongjiang University,CN
CN0116,Heilongjiang University of Chinese Medicine,CN
CN0117,Henan Agricultural University,CN
CN0118,Henan Normal University,CN
CN0119,Henan Polytechnic University,CN
CN0120,Henan University,CN
CN0121,Henan University of Science &#38; Technology,CN
CN0122,Huabei (North China) Electric Power University,CN
CN0123,Huadong Normal University,CN
CN0124,Huanan (South China) Agricultural University,CN
CN0125,Huanan (South China) Normal University,CN
CN0126,Huanan (South China) University of Science &#38; Engineering,CN
CN0127,Huaqiao University,CN
CN0128,Huazhong (Central China) Agricultural University,CN
CN0129,Huazhong (Central China) Normal University,CN
CN0130,Huazhong (Central China) University of Science &#38; Technology,CN
CN0131,Huazhong University of Science &#38; Technology,CN
CN0132,Hubei University,CN
CN0133,Hubei University of Technology,CN
CN0134,Hunan Agricultural University,CN
CN0135,Hunan Normal University,CN
CN0136,Hunan University,CN
CN0137,Hunan University of Science and Technology,CN
CN0138,Hunan University of Traditional Chinese Medicine,CN
CN0139,Inner Mongolia Normal University,CN
CN0140,Inner Mongolia University,CN
CN0141,Inner Mongolia University for Nationalities,CN
CN0142,Inner Mongolia University of Science and Technology,CN
CN0143,Inner Mongolia University of Technology,CN
CN0144,Jiamusi University,CN
CN0145,Jianghan University,CN
CN0146,Jiangnan University,CN
CN0147,Jiangsu University,CN
CN0148,Jiangxi Agricultural University,CN
CN0149,Jiangxi Normal University,CN
CN0150,Jiangxi University of Finance &#38; Economics,CN
CN0151,Jilin University,CN
CN0152,Jimei University,CN
CN0153,Jinan University,CN
CN0154,Jishou University,CN
CN0155,Kunming University of Science &#38; Technology,CN
CN0156,Lanzhou University,CN
CN0157,Lanzhou University of Technology,CN
CN0158,Lanzhou Jiatong University,CN
CN0159,Liaocheng University,CN
CN0160,Liaoning Normal University,CN
CN0161,Liaoning University,CN
CN0162,Liaoning University of Engineering &#38; Technology,CN
CN0163,Liaoning University of Petroleum Chemical Engineering,CN
CN0164,Liaoning University of Traditional Chinese Medicine,CN
CN0165,Nanchang University,CN
CN0166,Nanhua University,CN
CN0167,Nanjing Aeronautics &#38; Astronautics University,CN
CN0168,Nanjing Agricultural University,CN
CN0169,Nanjing Forestry University,CN
CN0170,Nanjing Medical University,CN
CN0171,Nanjing Normal University,CN
CN0172,Nanjing University,CN
CN0173,Nanjing University of Chinese Medicine,CN
CN0174,Nanjing University of Finance and Economics,CN
CN0175,Nanjing University of Posts &#38; Telecommunications,CN
CN0176,Nanjing University of Science &#38; Engineering,CN
CN0177,Nanjing University of Technology,CN
CN0178,Nankai University,CN
CN0179,Nantong University,CN
CN0180,Ningbo University,CN
CN0181,Ningxia University,CN
CN0182,Northeast Forestry University,CN
CN0183,Northeastern University,CN
CN0184,Northwest Polytechnic University,CN
CN0185,Ocean University of China,CN
CN0187,Peking University,CN
CN0188,Qingdao University,CN
CN0189,Qingdao University of Science &#38; Technology,CN
CN0190,Qinghai Normal University,CN
CN0191,Qinghai University,CN
CN0192,Qiongzhou University,CN
CN0193,Qiqihar University,CN
CN0194,Qufu Normal University,CN
CN0195,Renmin University of China,CN
CN0196,Sanxia University,CN
CN0197,Shaanxi Normal University,CN
CN0198,Shaanxi Science &#38; Technology University,CN
CN0199,Shandong Agricultural University,CN
CN0200,Shandong Normal University,CN
CN0201,Shandong University,CN
CN0202,Shandong University of Chinese Medicine,CN
CN0203,Shandong University of Science &#38; Engineering,CN
CN0205,Shanghai Chinese Medicine University,CN
CN0206,Shanghai Fishery University,CN
CN0207,Shanghai International Studies University,CN
CN0208,Shanghai Jiaotong University,CN
CN0209,Shanghai Maritime University,CN
CN0210,Shanghai Normal University,CN
CN0211,Shanghai Second Medical University,CN
CN0212,Shanghai Second University of Technology,CN
CN0213,Shanghai University,CN
CN0214,Shanghai University of Engineering &#38; Technology,CN
CN0215,Shanghai University of Finance and Economics,CN
CN0217,Shanghai University of Science &#38; Engineering,CN
CN0218,Shantou University,CN
CN0219,Shanxi Agricultural University,CN
CN0220,Shanxi Medical University,CN
CN0221,Shanxi Normal University,CN
CN0222,Shanxi University,CN
CN0223,Shanxi University of Finance &#38; Economics,CN
CN0224,Shengyang Ligong University,CN
CN0225,Shenyang Agricultural University,CN
